,Unnamed: 0.1,Unnamed: 0,DateTime,posX,posY,posZ,rotX,rotY,rotZ,taskState,mapInteractions,participant,scenario,start_point,state,phase,routename,taskId,planning_distance,navigation_distance,navigating_distance,cumulativeDistance
143521,208240,208240,2023-10-27 14:17:53.560,-362.4948,1.305,-694.1443,0,177.659,0,,mapLog:isScreenLocked+False,61,1,n,,navigation,n_to_Cat Statue,2.0,0.0,0.0,0.3305717017532688,316.14786269271
143545,208264,208264,2023-10-27 14:18:04.690,-369.9642,1.155,-724.6978,0,217.1211,0,,mapLog:isScreenLocked+False,61,1,n,,navigation,n_to_Cat Statue,2.0,0.0,0.0,1.46897564649658,349.34058458473896
143577,208296,208296,2023-10-27 14:18:19.149,-390.9781,1.305,-760.6868,0,198.3873,0,,mapLog:isScreenLocked+False,61,1,n,,navigation,n_to_Cat Statue,2.0,0.0,0.0,0.1200721866211839,392.50295956847145
143600,208319,208319,2023-10-27 14:18:29.930,-396.3386,1.305,-792.4972,0,183.5113,0,,mapLog:isScreenLocked+False,61,1,n,,navigation,n_to_Cat Statue,2.0,0.0,0.0,1.5643993384043824,424.90828818356505
143625,208344,208344,2023-10-27 14:18:40.750,-404.3013,1.304999,-823.3961,0,214.5136,0,,mapLog:isScreenLocked+False,61,1,n,,navigation,n_to_Cat Statue,2.0,0.0,0.0,0.1503104121477085,457.3766777942452
143682,208449,208449,2023-10-27 14:19:21.031,-407.8259,1.305,-842.4871,0,78.76139,0,,mapLog:isScreenLocked+False,61,1,n,,navigation,n_to_Cupcake Café,3.0,0.0,0.0,1.28889615175155,16.994885494066803
143729,208496,208496,2023-10-27 14:19:43.202,-358.1441,1.305,-858.0641,0,211.8695,0,,mapLog:isScreenLocked+False,61,1,n,,navigation,n_to_Cupcake Café,3.0,0.0,0.0,0.4504587106494815,83.18361819794238
143783,208619,208619,2023-10-27 14:20:28.280,-363.4077,1.305,-839.8179,0,290.7075,0,,mapLog:isScreenLocked+False,61,1,n,,navigation,n_to_Poseidon Restaurant,4.0,0.0,0.0,0.5698003159002155,41.73510755134669
143827,208663,208663,2023-10-27 14:20:49.676,-427.1643,1.304999,-836.3531,0,270.1583,0,,mapLog:isScreenLocked+False,61,1,n,,navigation,n_to_Poseidon Restaurant,4.0,0.0,0.0,1.5015000000000214,105.87997201614895
143937,208900,208900,2023-10-27 14:26:08.873,-22.61259,1.305,-945.1224,0,264.7574,0,,mapLog:isScreenLocked+False,61,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,0.2697141970679297,85.8991053807543
143965,208928,208928,2023-10-27 14:26:21.771,-51.67654,1.155,-969.5918,0,225.1043,0,,mapLog:isScreenLocked+False,61,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,0.7809154394683507,124.59807642590502
143994,208957,208957,2023-10-27 14:26:35.342,-88.25026,1.410516,-981.9767,0,271.1556,0,,mapLog:isScreenLocked+False,61,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,1.4401109082636547,165.26952449769155
144020,208983,208983,2023-10-27 14:26:46.840,-99.12041,1.410861,-1010.041,0,183.2715,0,,mapLog:isScreenLocked+False,61,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,0.9910000000000992,199.735073696902
144044,209007,209007,2023-10-27 14:26:57.707,-116.1739,1.305,-1021.557,0,324.1511,0,,mapLog:isScreenLocked+False,61,2,e,,navigation,e_to_Cafécity,1.0,0.0,0.0,1.1062682360079188,230.12293946459693
144090,209093,209093,2023-10-27 14:27:28.086,-110.8089,1.305,-1021.362,0,87.87495,0,,mapLog:isScreenLocked+False,61,2,e,,navigation,e_to_The Palms Hotel,2.0,0.0,0.0,1.5599006378612823,8.525415624015121
144146,209149,209149,2023-10-27 14:27:51.702,-40.28522,1.304999,-1017.222,0,79.22267,0,,mapLog:isScreenLocked+False,61,2,e,,navigation,e_to_The Palms Hotel,2.0,0.0,0.0,0.6602914448181164,79.29498100158847
144183,209236,209236,2023-10-27 14:28:21.701,-37.53749,1.305,-990.6008,0,344.1329,0,,mapLog:isScreenLocked+False,61,2,e,,navigation,e_to_Kiosk,3.0,0.0,0.0,0.2095586135189471,28.19898590051474
144223,209276,209276,2023-10-27 14:28:41.003,-60.08826,1.305,-937.5847,0,338.7104,0,,mapLog:isScreenLocked+False,61,2,e,,navigation,e_to_Kiosk,3.0,0.0,0.0,1.468138838155303,85.9051514607385
144339,209392,209392,2023-10-27 14:29:29.720,-137.3469,-0.1073766,-866.241,0,349.8197,0,,mapLog:isScreenLocked+False,61,2,e,,navigation,e_to_Kiosk,3.0,0.0,0.0,0.5992318833306192,224.32958082583383
144364,209417,209417,2023-10-27 14:29:41.411,-160.322,-0.1064224,-843.0056,0,292.9086,0,,mapLog:isScreenLocked+False,61,2,e,,navigation,e_to_Kiosk,3.0,0.0,0.0,1.499394044272561,259.36351145138855
144391,209444,209444,2023-10-27 14:29:53.751,-196.7528,0.1174375,-841.6058,0,269.1216,0,,mapLog:isScreenLocked+False,61,2,e,,navigation,e_to_Kiosk,3.0,0.0,0.0,1.2907708394599071,296.3596883455457
144419,209472,209472,2023-10-27 14:30:06.288,-233.9774,1.304999,-842.2314,0,283.6303,0,,mapLog:isScreenLocked+False,61,2,e,,navigation,e_to_Kiosk,3.0,0.0,0.0,0.2702391533438441,333.9492066705694
144443,209496,209496,2023-10-27 14:30:17.245,-259.3521,1.304999,-823.4725,0,330.9033,0,,mapLog:isScreenLocked+False,61,2,e,,navigation,e_to_Kiosk,3.0,0.0,0.0,0.7196646024364743,366.7607314769716
144517,209600,209600,2023-10-27 14:30:57.890,-264.7926,1.432888,-804.1632,0,116.414,0,,mapLog:isScreenLocked+False,61,2,e,,navigation,e_to_Village Windmill,4.0,0.0,0.0,0.4766001678556336,21.461317676557258
144560,209643,209643,2023-10-27 14:31:18.485,-272.3728,1.305009,-815.6117,0,282.375,0,,mapLog:isScreenLocked+False,61,2,e,,navigation,e_to_Village Windmill,4.0,0.0,0.0,0.6704284376426402,59.74059999156458
144585,209668,209668,2023-10-27 14:31:29.731,-305.7004,1.305,-818.3099,0,269.4861,0,,mapLog:isScreenLocked+False,61,2,e,,navigation,e_to_Village Windmill,4.0,0.0,0.0,0.5700185611012961,93.44621543169583
144643,209843,209843,2023-10-27 14:36:42.651,-616.9917,1.305,-1219.521,0,272.0559,0,,mapLog:isScreenLocked+False,61,3,s,,navigation,s_to_Dude,1.0,0.0,0.0,0.4798377329890073,34.03984094884268
144668,209868,209868,2023-10-27 14:36:54.350,-642.8616,1.155,-1214.894,0,345.5716,0,,mapLog:isScreenLocked+False,61,3,s,,navigation,s_to_Dude,1.0,0.0,0.0,1.0522838257808185,63.521153117618205
144710,209910,209910,2023-10-27 14:37:14.807,-638.0792,1.304998,-1160.943,0,1.01712,0,,mapLog:isScreenLocked+False,61,3,s,,navigation,s_to_Dude,1.0,0.0,0.0,1.4712459379723053,118.66981429387307
144772,210021,210021,2023-10-27 14:37:54.906,-637.3755,1.304997,-1129.24,0,68.97726,0,,mapLog:isScreenLocked+False,61,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,0.1891798086477517,7.527501591472249
144812,210061,210061,2023-10-27 14:38:14.748,-586.5863,1.305,-1120.096,0,81.41108,0,,mapLog:isScreenLocked+False,61,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,1.380262384476148,61.29410094202683
144843,210092,210092,2023-10-27 14:38:29.630,-555.5948,1.304999,-1130.208,0,100.7596,0,,mapLog:isScreenLocked+False,61,3,s,,navigation,s_to_Kiosk,2.0,0.0,0.0,1.679874105401981,100.24947748699324
144899,210209,210209,2023-10-27 14:39:13.669,-562.1136,1.305,-1174.789,0,182.6077,0,,mapLog:isScreenLocked+False,61,3,s,,navigation,s_to_Migros,3.0,0.0,0.0,1.1081151068368027,53.04484699546344
145003,210362,210362,2023-10-27 14:40:20.310,-554.4371,1.304999,-1134.08,0,47.14647,0,,mapLog:isScreenLocked+False,61,3,s,,navigation,s_to_Café Con Amor,4.0,0.0,0.0,1.6189321326109396,80.77169582006154
145028,210387,210387,2023-10-27 14:40:31.362,-527.8851,1.304998,-1120.34,0,84.96066,0,,mapLog:isScreenLocked+False,61,3,s,,navigation,s_to_Café Con Amor,4.0,0.0,0.0,0.3302756424564825,111.71250247086977
145081,210440,210440,2023-10-27 14:40:54.951,-457.5889,1.155,-1121.418,0,90.78191,0,,mapLog:isScreenLocked+False,61,3,s,,navigation,s_to_Café Con Amor,4.0,0.0,0.0,0.9590630844735948,182.13692372524463
145186,210545,210545,2023-10-27 14:41:49.065,-347.1836,1.305,-1145.017,0,89.94794,0,,mapLog:isScreenLocked+False,61,3,s,,navigation,s_to_Café Con Amor,4.0,0.0,0.0,0.9900000000000092,310.3758877618615
145321,210798,210798,2023-10-27 14:46:55.498,-1164.22,1.305,-875.0381,0,354.7977,0,,mapLog:isScreenLocked+False,61,4,w,,navigation,w_to_Bricks Hotel,1.0,0.0,0.0,0.7183175063994852,154.82267942766458
145393,210906,210906,2023-10-27 14:47:39.178,-1129.74,1.306,-801.3512,0,52.35915,0,,mapLog:isScreenLocked+False,61,4,w,,navigation,w_to_Sofa Sugar,2.0,0.0,0.0,0.1801089947782006,56.33596098800249
145417,210930,210930,2023-10-27 14:47:50.263,-1105.275,1.305001,-793.3466,0,108.7033,0,,mapLog:isScreenLocked+False,61,4,w,,navigation,w_to_Sofa Sugar,2.0,0.0,0.0,0.168333478547608,83.962566095503
145462,210975,210975,2023-10-27 14:48:12.827,-1062.228,1.29818,-793.2113,0,80.8082,0,,mapLog:isScreenLocked+False,61,4,w,,navigation,w_to_Sofa Sugar,2.0,0.0,0.0,0.3605185293434831,128.74828062247678
145490,211003,211003,2023-10-27 14:48:25.941,-1028.595,1.155,-775.2329,0,56.64902,0,,mapLog:isScreenLocked+False,61,4,w,,navigation,w_to_Sofa Sugar,2.0,0.0,0.0,0.3897882630352929,168.07022397572786
145519,211032,211032,2023-10-27 14:48:40.373,-986.3763,1.304999,-771.5288,0,94.11135,0,,mapLog:isScreenLocked+False,61,4,w,,navigation,w_to_Sofa Sugar,2.0,0.0,0.0,1.439471295302572,211.31177805539164
145575,211088,211088,2023-10-27 14:49:08.046,-970.2415,1.306,-713.9105,0,318.0389,0,,mapLog:isScreenLocked+False,61,4,w,,navigation,w_to_Sofa Sugar,2.0,0.0,0.0,0.7187001113121385,288.89591398904
145701,211254,211254,2023-10-27 14:50:21.366,-939.6987,1.304999,-774.1902,0,134.4718,0,,mapLog:isScreenLocked+False,61,4,w,,navigation,w_to_Cathedral,3.0,0.0,0.0,0.5978282362016188,116.99897683614844
145735,211288,211288,2023-10-27 14:50:37.964,-911.4807,1.305015,-777.5225,0,97.3966,0,,mapLog:isScreenLocked+False,61,4,w,,navigation,w_to_Cathedral,3.0,0.0,0.0,1.1295000000000073,147.61367638831533
145772,211325,211325,2023-10-27 14:50:55.467,-887.3511,1.304997,-808.1909,0,134.2545,0,,mapLog:isScreenLocked+False,61,4,w,,navigation,w_to_Cathedral,3.0,0.0,0.0,0.1801713073716556,193.50317371317124
145819,211405,211405,2023-10-27 14:51:25.627,-900.8118,1.305,-792.1022,0,352.3091,0,,mapLog:isScreenLocked+False,61,4,w,,navigation,w_to_Migros,4.0,0.0,0.0,0.1196878022189459,33.56961632895383
145843,211429,211429,2023-10-27 14:51:37.009,-910.5881,1.305348,-775.7982,0,272.9092,0,,mapLog:isScreenLocked+False,61,4,w,,navigation,w_to_Migros,4.0,0.0,0.0,1.4983288624331628,57.19445941601652
145896,211482,211482,2023-10-27 14:52:03.305,-976.6743,1.304999,-792.1693,0,259.7976,0,,mapLog:isScreenLocked+False,61,4,w,,navigation,w_to_Migros,4.0,0.0,0.0,1.5612852718193817,130.66206607537555
145929,211640,211640,2023-10-27 17:16:31.904,-596.7635,1.304999,-1241.358,0,93.34993,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Migros,1.0,0.0,0.0,0.1428315091287274,4.107571489727875
145954,211665,211665,2023-10-27 17:16:43.181,-577.8529,1.305,-1245.155,0,85.38862,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Migros,1.0,0.0,0.0,0.8341580245973125,23.67306985571781
145978,211689,211689,2023-10-27 17:16:53.979,-566.0222,1.155,-1233.989,0,11.35445,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Migros,1.0,0.0,0.0,0.8251469020726107,41.13866877784992
146003,211714,211714,2023-10-27 17:17:04.942,-563.778,1.304999,-1218.033,0,16.92682,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Migros,1.0,0.0,0.0,0.325069469498591,57.31779277329935
146112,211945,211945,2023-10-27 17:18:21.572,-561.4083,1.304999,-1141.273,0,359.8736,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Lion,2.0,0.0,0.0,0.744001942201908,56.85713773515892
146193,212026,212026,2023-10-27 17:18:50.847,-578.6344,1.305,-1078.392,0,279.0448,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Lion,2.0,0.0,0.0,0.5937875798634302,130.1296844217203
146217,212050,212050,2023-10-27 17:19:01.852,-594.3351,1.305,-1072.422,0,339.4873,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Lion,2.0,0.0,0.0,0.8162407978040714,148.71118383652944
146242,212075,212075,2023-10-27 17:19:12.842,-602.1154,1.305,-1050.632,0,327.6646,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Lion,2.0,0.0,0.0,0.2125870409973515,171.866506655422
146266,212099,212099,2023-10-27 17:19:23.781,-619.2402,1.305,-1043.691,0,275.0975,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Lion,2.0,0.0,0.0,0.5793615796719138,191.124836396412
146298,212131,212131,2023-10-27 17:19:36.759,-647.5515,1.305,-1042.693,0,264.0058,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Lion,2.0,0.0,0.0,0.8510553683515881,219.51863699206848
146323,212156,212156,2023-10-27 17:19:47.849,-670.4165,1.305,-1046.569,0,260.5236,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Lion,2.0,0.0,0.0,0.2810295536060901,242.7168838724796
146379,212254,212254,2023-10-27 17:20:25.201,-713.4525,1.304999,-1041.851,0,276.5975,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Family Café,3.0,0.0,0.0,0.6396790210722513,26.85689283218661
146419,212374,212374,2023-10-27 17:21:06.130,-720.3802,1.155,-1030.9,0,348.0128,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Marlin Moon Restaurant,4.0,0.0,0.0,0.2052096732611061,11.245615098462473
146443,212398,212398,2023-10-27 17:21:16.841,-714.1924,1.338448,-1025.195,0,84.5808,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Marlin Moon Restaurant,4.0,0.0,0.0,0.4260798516710365,21.48008698190788
146467,212422,212422,2023-10-27 17:21:27.892,-690.1318,1.305,-1024.918,0,93.29298,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Marlin Moon Restaurant,4.0,0.0,0.0,1.0772437792811178,45.61013856001896
146492,212447,212447,2023-10-27 17:21:38.822,-663.9498,1.368331,-1025.485,0,84.99245,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Marlin Moon Restaurant,4.0,0.0,0.0,0.2567800615312527,71.97851755826348
146516,212471,212471,2023-10-27 17:21:49.665,-638.5934,1.305,-1023.274,0,84.99245,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Marlin Moon Restaurant,4.0,0.0,0.0,0.4307793054454383,97.43114635437963
146540,212495,212495,2023-10-27 17:22:00.490,-613.3832,1.305,-1022.122,0,84.99245,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Marlin Moon Restaurant,4.0,0.0,0.0,0.7031645326664443,122.68971846856611
146585,212540,212540,2023-10-27 17:22:20.129,-563.9318,1.305,-1025.771,0,85.80194,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Marlin Moon Restaurant,4.0,0.0,0.0,1.1133619402512571,172.40201338591277
146610,212565,212565,2023-10-27 17:22:31.379,-532.7712,1.305,-1023.277,0,85.58182,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Marlin Moon Restaurant,4.0,0.0,0.0,1.4246489006067529,203.66652854656343
146645,212600,212600,2023-10-27 17:22:47.501,-495.1449,1.489614,-1017.233,0,23.4997,0,,mapLog:isScreenLocked+False,62,1,s,,navigation,s_to_Marlin Moon Restaurant,4.0,0.0,0.0,0.295456071184943,242.9741601350668
146684,212799,212799,2023-10-27 16:32:23.483,-583.7313,1.623271,-517.3987,0,291.5598,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_The Buttercup,1.0,0.0,0.0,0.2944756696231995,4.554046082999537
146709,212824,212824,2023-10-27 16:32:34.332,-588.7121,1.183409,-524.4856,0,183.6073,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_The Buttercup,1.0,0.0,0.0,0.0878786094563787,14.83559191392104
146733,212848,212848,2023-10-27 16:32:45.330,-590.6985,1.304999,-556.0806,0,181.7528,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_The Buttercup,1.0,0.0,0.0,0.4704488601325076,46.49449152242323
146757,212872,212872,2023-10-27 16:32:56.334,-585.2169,1.305,-582.1507,0,160.2096,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_The Buttercup,1.0,0.0,0.0,0.2339227650315354,73.27674397985925
146781,212896,212896,2023-10-27 16:33:07.360,-565.127,1.304999,-597.7767,0,123.7971,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_The Buttercup,1.0,0.0,0.0,0.6897169346913141,99.46879675416584
146806,212921,212921,2023-10-27 16:33:18.697,-549.1648,1.304999,-623.1044,0,154.9783,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_The Buttercup,1.0,0.0,0.0,0.3094761541703541,130.13257089894654
146830,212945,212945,2023-10-27 16:33:29.742,-540.3856,1.704646,-646.3739,0,103.1873,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_The Buttercup,1.0,0.0,0.0,0.4353869313611565,157.45452445185396
146872,212987,212987,2023-10-27 16:33:45.809,-501.5864,1.305,-647.736,0,95.17064,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_The Buttercup,1.0,0.0,0.0,0.1271674486651269,197.3609330613168
146932,213095,213095,2023-10-27 16:34:23.650,-490.3496,1.305,-642.6901,0,296.8994,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Star Moon Hotel,2.0,0.0,0.0,0.1828063729742898,9.675435798536856
146956,213119,213119,2023-10-27 16:34:34.641,-512.7545,1.305,-644.0555,0,277.6122,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Star Moon Hotel,2.0,0.0,0.0,1.0264259252376828,32.50291500150822
146981,213144,213144,2023-10-27 16:34:45.632,-537.2974,1.305,-643.7357,0,270.3313,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Star Moon Hotel,2.0,0.0,0.0,0.1985030478356246,57.240305688166735
147006,213169,213169,2023-10-27 16:34:57.114,-552.3353,1.155,-626.339,0,11.14477,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Star Moon Hotel,2.0,0.0,0.0,0.680114144831539,85.14931832521508
147078,213317,213317,2023-10-27 16:35:48.247,-541.0464,1.411844,-614.2539,0,194.6937,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Kiosk,3.0,0.0,0.0,0.1934171915834333,11.131328912467122
147103,213342,213342,2023-10-27 16:35:59.584,-552.6478,1.155,-631.4861,0,215.5375,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Kiosk,3.0,0.0,0.0,0.4607406428783828,32.12117910124923
147128,213367,213367,2023-10-27 16:36:11.085,-559.5021,1.304999,-658.8604,0,210.4488,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Kiosk,3.0,0.0,0.0,0.8826161396666129,60.86338149028283
147152,213391,213391,2023-10-27 16:36:22.045,-582.1152,1.304999,-678.1014,0,231.6721,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Kiosk,3.0,0.0,0.0,0.9272290439799448,90.67216316437194
147177,213416,213416,2023-10-27 16:36:32.921,-589.9946,1.304999,-700.1882,0,179.4489,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Kiosk,3.0,0.0,0.0,0.1682066883332033,115.24505941382824
147202,213441,213441,2023-10-27 16:36:44.353,-578.5029,1.304999,-722.567,0,90.45745,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Kiosk,3.0,0.0,0.0,0.3365748950828049,144.13918719915716
147226,213465,213465,2023-10-27 16:36:55.363,-549.6113,1.305,-720.6255,0,85.63629,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Kiosk,3.0,0.0,0.0,1.108736438473951,173.13291336055974
147251,213490,213490,2023-10-27 16:37:06.444,-517.0778,1.305,-719.1707,0,91.11265,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Kiosk,3.0,0.0,0.0,0.8691802402264152,205.7272630983414
147276,213515,213515,2023-10-27 16:37:17.547,-483.813,1.305,-719.8481,0,91.11265,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Kiosk,3.0,0.0,0.0,0.4495921040231914,238.9989596578166
147318,213806,213806,2023-10-27 16:38:49.018,-453.1871,1.155,-727.001,0,204.172,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Cat Statue,4.0,0.0,0.0,1.1536810867825829,7.6984952706225105
147343,213831,213831,2023-10-27 16:38:59.940,-463.1316,1.305,-757.7794,0,180.5003,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Cat Statue,4.0,0.0,0.0,0.3002999999999929,40.44547113529583
147367,213855,213855,2023-10-27 16:39:10.881,-463.2107,1.304821,-790.6284,0,180.5003,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Cat Statue,4.0,0.0,0.0,1.0485038149668342,73.29553031738627
147392,213880,213880,2023-10-27 16:39:21.813,-464.2335,1.154999,-822.9475,0,191.1429,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Cat Statue,4.0,0.0,0.0,0.2700135181801206,105.76330680335148
147416,213904,213904,2023-10-27 16:39:32.775,-459.2634,1.304998,-840.9525,0,113.6151,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Cat Statue,4.0,0.0,0.0,0.4425000112994303,130.3012897980151
147441,213929,213929,2023-10-27 16:39:44.000,-427.3837,1.305,-843.1293,0,97.7377,0,,mapLog:isScreenLocked+False,62,2,n,,navigation,n_to_Cat Statue,4.0,0.0,0.0,0.6299069772593588,162.31683204606685
147487,214303,214303,2023-10-27 16:55:17.482,57.5107,1.155,-948.1997,0,284.5445,0,,mapLog:isScreenLocked+False,62,3,e,,navigation,e_to_Medieval Town Museum,1.0,0.0,0.0,0.701472134941933,4.307931500924883
147510,214326,214326,2023-10-27 16:55:28.414,33.71465,1.305,-947.1055,0,271.4297,0,,mapLog:isScreenLocked+False,62,3,e,,navigation,e_to_Medieval Town Museum,1.0,0.0,0.0,0.8381841864411447,28.17302409210369
147534,214350,214350,2023-10-27 16:55:39.389,14.64772,1.304999,-941.3984,0,258.6203,0,,mapLog:isScreenLocked+False,62,3,e,,navigation,e_to_Medieval Town Museum,1.0,0.0,0.0,0.5171898418376164,49.918893785772624
147558,214374,214374,2023-10-27 16:55:50.453,-12.5499,1.304999,-943.9937,0,275.8202,0,,mapLog:isScreenLocked+False,62,3,e,,navigation,e_to_Medieval Town Museum,1.0,0.0,0.0,0.5840026678877411,78.31519026248972
147582,214398,214398,2023-10-27 16:56:01.699,-38.5315,1.304999,-947.7158,0,212.9042,0,,mapLog:isScreenLocked+False,62,3,e,,navigation,e_to_Medieval Town Museum,1.0,0.0,0.0,0.8762114879410499,106.35319290066734
147606,214422,214422,2023-10-27 16:56:12.650,-39.23026,1.304999,-968.797,0,176.5871,0,,mapLog:isScreenLocked+False,62,3,e,,navigation,e_to_Medieval Town Museum,1.0,0.0,0.0,1.0228619926950784,128.76306974349413
147630,214446,214446,2023-10-27 16:56:23.438,-37.46987,1.305,-1001.195,0,182.3413,0,,mapLog:isScreenLocked+False,62,3,e,,navigation,e_to_Medieval Town Museum,1.0,0.0,0.0,0.3612768185201961,161.2197774176174
147653,214469,214469,2023-10-27 16:56:34.276,-43.85091,1.304999,-1030.166,0,228.5135,0,,mapLog:isScreenLocked+False,62,3,e,,navigation,e_to_Medieval Town Museum,1.0,0.0,0.0,0.8712224801966608,191.71746235060456
147676,214492,214492,2023-10-27 16:56:45.039,-71.58438,1.305002,-1044.717,0,263.9699,0,,mapLog:isScreenLocked+False,62,3,e,,navigation,e_to_Medieval Town Museum,1.0,0.0,0.0,1.5202547878891954,223.64067959493516
